,rmse_1,rmse_2,rmse_3,rmse_4,rmse_5,rmse_6,rmse_7,rmse_8,rmse_9,rmse_10,rmse_11,rmse_12,rmse_13,rmse_14,rmse_15,rmse_16,rmse_17,rmse_18,rmse_19,rmse_20,rmse_21,rmse_22,rmse_23,rmse_24,rmse_25,rmse_26,rmse_27,rmse_28,rmse_29,rmse_30,rmse_31,rmse_32,rmse_33,rmse_34,rmse_35,rmse_36,rmse_37,rmse_38,rmse_39,rmse_40,rmse_41,rmse_42,rmse_43,rmse_44,rmse_45,rmse_46,rmse_47,rmse_48,rmse_49,rmse_50,rmse_51,rmse_52,rmse_53,rmse_54
JeffBrooks-CarCraftNationals2008CorvetteZ06181,1.4322545528411865,1.2241787910461426,2.491513252258301,2.4534127712249756,2.900357484817505,4.183380603790283,3.064162015914917,0.7246497869491577,2.7270922660827637,1.8252052068710327,0.1909671425819397,2.321816921234131,3.2094995975494385,0.6490715742111206,0.33324646949768066,3.864673137664795,1.776651382446289,4.519416332244873,5.118518829345703,0.9628496170043945,2.203728675842285,0.6542403697967529,4.142922878265381,4.118778705596924,0.4828950762748718,2.620856523513794,1.9247928857803345,2.9407436847686768,4.234838008880615,2.6625216007232666,1.0049207210540771,3.618549108505249,2.263868570327759,2.0864527225494385,1.6967411041259766,3.834420680999756,1.4277048110961914,2.201411008834839,0.8934310674667358,2.710487127304077,1.0748295783996582,2.5706794261932373,2.321495294570923,1.814817190170288,2.9897072315216064,3.2709081172943115,2.8334314823150635,1.1802480220794678,0.6315959095954895,4.219637870788574,3.3110902309417725,0.876141369342804,2.8400092124938965,0.9633162617683411
JeffBrooks-WelcomeToScreamFresh457,5.17512321472168,2.505654811859131,0.6055253148078918,0.25582805275917053,2.23097825050354,7.783875942230225,1.7578657865524292,3.2840240001678467,0.8243224620819092,1.8235780000686646,1.8575783967971802,4.422847747802734,3.264626979827881,2.529111623764038,4.304813385009766,5.637519836425781,0.5607935190200806,3.5896668434143066,1.0801186561584473,5.011724472045898,3.4312078952789307,0.6573787331581116,0.9998892545700073,3.250645399093628,0.6954585909843445,1.1695505380630493,4.054811000823975,2.9745779037475586,3.7851381301879883,2.5996525287628174,6.904026508331299,1.5279743671417236,0.49228236079216003,0.33052191138267517,0.6573787331581116,3.6980957984924316,0.23703128099441528,2.8435423374176025,0.2780139744281769,1.8994196653366089,3.4984514713287354,1.1329907178878784,3.117605447769165,2.528122663497925,2.7842350006103516,1.3051135540008545,0.7588192820549011,3.1545217037200928,1.0663443803787231,3.2739806175231934,2.9463236331939697,4.578405380249023,1.2473400831222534,1.5058858394622803
JillForrest-YogaBabyEpisode21724,5.379571437835693,4.3127264976501465,2.7605063915252686,1.1134757995605469,0.7464078068733215,0.15994814038276672,3.6632704734802246,1.905519723892212,0.9668342471122742,1.0009114742279053,0.17808331549167633,0.2390442043542862,1.9393559694290161,0.6791114807128906,0.41541987657546997,1.2833808660507202,1.7108173370361328,2.2203593254089355,0.28112101554870605,5.1177978515625,2.930938959121704,0.921720027923584,0.9390738010406494,1.7550841569900513,3.1782355308532715,1.6440417766571045,0.2961583435535431,1.676506757736206,5.972230434417725,0.6588219404220581,1.685523271560669,1.618054747581482,4.671851634979248,1.2160359621047974,0.2006012499332428,1.2866332530975342,0.5348206162452698,1.477043867111206,3.6165382862091064,4.9822821617126465,2.126657009124756,0.44324278831481934,0.1541735827922821,1.2658498287200928,3.890907049179077,5.952417373657227,1.1086360216140747,2.9653029441833496,0.3454605042934418,1.3153477907180786,0.04537203535437584,1.2143089771270752,2.1107051372528076,0.6838966608047485
JimCropcho-jimUglyBetty704,1.5067331790924072,1.3540359735488892,1.152316689491272,0.33083704113960266,0.16108563542366028,1.7940826416015625,0.43113183975219727,1.2332895994186401,1.489296317100525,1.625670075416565,0.8326706290245056,1.7966943979263306,0.1886691451072693,1.0269625186920166,0.8326706290245056,0.6228825449943542,1.3645895719528198,0.7130296230316162,1.2332895994186401,2.911156415939331,0.9442287683486938,1.9407122135162354,1.992620587348938,2.1516785621643066,0.9009542465209961,0.9024253487586975,1.705615520477295,1.0421046018600464,0.43113183975219727,0.6329358816146851,0.9862122535705566,0.3066120147705078,1.3858736753463745,0.13152748346328735,0.6909244656562805,0.48365333676338196,0.3112214505672455,0.6667558550834656,0.3254868686199188,1.4626905918121338,1.843147873878479,1.404137134552002,0.6104575991630554,1.312656283378601,1.6898386478424072,0.2521822452545166,1.1854057312011719,0.41253235936164856,0.28644290566444397,1.0991331338882446,1.293931007385254,0.4367210566997528,0.3808516561985016,0.48365333676338196
Johnlieberman-FoodgangFrenchRestaurantMiamiBeachSurfsideReviewByJohnL624,0.5906909108161926,1.5664234161376953,2.2884116172790527,0.7969915866851807,3.184589385986328,1.2359035015106201,0.44951772689819336,2.751110076904297,0.7293628454208374,0.07774554938077927,0.08963145315647125,1.0417476892471313,2.0774996280670166,1.3329557180404663,2.0156028270721436,0.6789880990982056,0.25923794507980347,1.0921649932861328,2.3395752906799316,0.16768546402454376,2.96744441986084,1.09874427318573,0.4972221553325653,0.2377518117427826,0.5029780864715576,2.170727252960205,0.5709511637687683,0.42666104435920715,0.6471394300460815,0.06052996590733528,0.7824788689613342,0.31456318497657776,0.06336791068315506,2.2722041606903076,0.6198559403419495,0.5699540972709656,0.196086585521698,3.870907783508301,0.3587670922279358,0.8239627480506897,0.5135316252708435,0.5067139267921448,1.961714744567871,0.6538304090499878,0.3758850693702698,1.5687590837478638,0.09964007139205933,0.37539222836494446,0.46005359292030334,0.4430416226387024,0.11318313330411911,1.9817578792572021,2.308986186981201,0.605985701084137
Johnlieberman-SpecchioItalianRestaurantMiamiBeachSurfsideReviewByJohn753,1.9836745262145996,1.7189604043960571,0.033917635679244995,0.9984637498855591,0.44093942642211914,0.5769435167312622,1.2329363822937012,2.571843147277832,0.28046438097953796,0.33600834012031555,1.1955081224441528,0.9753449559211731,1.1517820358276367,0.9605456590652466,1.2401494979858398,0.7178460359573364,1.5295132398605347,2.733455181121826,0.40027469396591187,1.6186387538909912,2.378866672515869,0.27530068159103394,0.7408422827720642,0.49881553649902344,1.1204932928085327,0.569221556186676,1.8869324922561646,0.5142523050308228,1.6559319496154785,1.4505934715270996,1.1114609241485596,1.3792147636413574,0.2268334925174713,1.701367735862732,2.9466071128845215,0.8253234624862671,1.217712163925171,0.809717059135437,0.762252688407898,1.8893539905548096,3.194716215133667,0.018516525626182556,0.6983982920646667,0.050343967974185944,5.3971052169799805,0.8301182985305786,0.3161733150482178,0.025527819991111755,2.2515032291412354,0.21388882398605347,0.24841493368148804,0.6890214085578918,0.6697505712509155,0.06765469908714294
KELLYTV-ANGELSANDDEMONSFEATURETTE369,0.41628459095954895,1.0924187898635864,0.4441322982311249,0.0,0.37684953212738037,0.5226126909255981,0.43773362040519714,0.8079589605331421,0.6419551968574524,0.7713208198547363,0.9815505743026733,0.272861510515213,0.8807765245437622,0.13285836577415466,1.205597162246704,0.6981382966041565,0.13595707714557648,4.471458435058594,0.6990496516227722,1.1923469305038452,0.8366410136222839,0.9565351605415344,1.223900556564331,0.40607792139053345,0.11873333156108856,0.45641735196113586,0.9192086458206177,0.6226025223731995,0.5258908867835999,0.9364161491394043,0.8710577487945557,0.7730551362037659,3.160644292831421,0.4357416331768036,0.6767390966415405,0.4272339940071106,0.27634233236312866,1.0628103017807007,0.6416999697685242,0.7849406599998474,0.41326165199279785,0.05878616124391556,1.457168698310852,0.04634396359324455,0.804385244846344,0.9187825322151184,0.8814886808395386,0.6555352210998535,1.0099093914031982,0.2002890706062317,0.6298303604125977,0.8055902719497681,0.04547446593642235,1.4130326509475708
KELLYTV-IFIWASYOURMANBYJOE111,3.9228193759918213,5.791684150695801,4.139840602874756,4.587355613708496,4.4708781242370605,5.915988445281982,5.404176712036133,5.762166500091553,7.666830062866211,3.1474668979644775,4.375255107879639,6.444432258605957,6.578097343444824,0.250667929649353,5.89211893081665,4.953226089477539,7.3008623123168945,3.1987218856811523,5.070409297943115,5.392708778381348,5.450295448303223,4.464263916015625,3.890700340270996,5.967601299285889,4.0158209800720215,5.781176567077637,4.1660871505737305,2.916934013366699,5.911253452301025,3.383695602416992,4.736581325531006,4.244274616241455,3.171142101287842,6.269151210784912,4.002892971038818,5.138289928436279,4.19881010055542,6.148970127105713,6.143273830413818,4.485644340515137,5.004265308380127,3.8490684032440186,2.8688790798187256,4.426581859588623,0.016793305054306984,6.258141040802002,5.801711559295654,5.850524425506592,4.776303291320801,4.363941192626953,6.602510929107666,5.332500457763672,5.104046821594238,4.926074028015137
KELLYTV-LIFEAFTERDEATHJAMALWOODARDSOULSNATCHER818,0.25224167108535767,4.199005126953125,4.26839542388916,2.070268392562866,1.6442570686340332,0.6224278211593628,4.679459571838379,2.8905787467956543,3.2290456295013428,0.9759835004806519,3.7401251792907715,3.1955726146698,0.5422253608703613,1.1006786823272705,0.314669668674469,0.13446708023548126,5.0291056632995605,11.001418113708496,0.27161073684692383,1.936941385269165,3.7141263484954834,0.2908208966255188,0.9369518160820007,4.621190547943115,1.0527414083480835,4.11658239364624,2.377584457397461,4.97035026550293,0.08328293263912201,1.7984650135040283,1.32276451587677,0.13370825350284576,5.657388687133789,0.942065954208374,1.5985586643218994,0.3452242612838745,0.6569571495056152,0.1109735444188118,1.773439645767212,3.0490305423736572,6.619304656982422,1.217772126197815,0.593771755695343,1.9772928953170776,1.932092547416687,0.33133625984191895,2.512387752532959,3.8163790702819824,0.9076645374298096,4.280196666717529,0.6506795287132263,4.717875957489014,6.65777587890625,1.9335412979125977
KELLYTV-PRECIOUSMOVIETRAILERBYTYLERPERRYNORRAH403,2.144146203994751,3.1603944301605225,3.8469486236572266,5.3206987380981445,3.1099298000335693,2.587937355041504,0.07651197165250778,4.090910911560059,2.9943721294403076,0.5641768574714661,0.9419707655906677,2.0327084064483643,3.8208327293395996,4.199591636657715,3.0028133392333984,3.7345852851867676,1.7424917221069336,2.0443460941314697,1.6920684576034546,0.9135292768478394,1.862344741821289,3.192816972732544,3.438525676727295,5.156583309173584,1.4954519271850586,2.1879496574401855,3.222547769546509,4.40468692779541,1.457500696182251,2.4690628051757812,3.6089558601379395,3.443300247192383,2.7809863090515137,2.435746192932129,3.6251370906829834,2.3723483085632324,2.6339871883392334,3.0511245727539062,3.0028133392333984,1.8164327144622803,1.0413742065429688,2.9944992065429688,2.4156298637390137,1.6918021440505981,2.308978319168091,3.507833957672119,2.878889799118042,1.3849260807037354,3.4162793159484863,2.7591984272003174,1.6310313940048218,0.7049553394317627,2.960385799407959,1.529833197593689
KELLYTV-SOUTHERNENTERTAINMENTAWARDSVOTE4KANERIDIAMOND211,4.587310314178467,1.2333709001541138,3.2313826084136963,2.376760959625244,2.7189958095550537,2.3066694736480713,4.121951580047607,3.3419642448425293,2.674597978591919,1.5425057411193848,2.4814696311950684,0.4052225947380066,0.0,1.3417671918869019,2.716810464859009,1.6285101175308228,1.3033074140548706,1.5288623571395874,1.5553115606307983,2.472398519515991,2.7302207946777344,2.612618923187256,4.457653999328613,1.7862212657928467,0.4006202816963196,2.7575652599334717,3.73561429977417,9.109330858336762e-05,2.3729817867279053,2.741586923599243,1.8316415548324585,3.908388614654541,3.5745835304260254,1.772020697593689,3.147472381591797,1.4036364555358887,5.347567081451416,2.2210254669189453,1.6741856336593628,2.0993399620056152,1.9180055856704712,2.6475181579589844,1.5897512435913086,2.206559419631958,0.9666209816932678,2.3134312629699707,1.9585202932357788,2.82305908203125,1.9715558290481567,3.425920248031616,3.7386176586151123,1.9180055856704712,3.035670518875122,2.3134312629699707
Labambola-Teaser20DelVideobookDeCristinaDominguez639,4.244563102722168,6.668525218963623,2.2642228603363037,3.958613395690918,3.810424327850342,4.3940629959106445,0.0948752835392952,5.364257335662842,1.7354364395141602,4.450901985168457,2.9565210342407227,1.4823429584503174,0.12700702250003815,3.868236780166626,3.327275037765503,2.4943580627441406,2.228314161300659,4.031117916107178,4.401301860809326,6.938905715942383,2.956000804901123,2.229010820388794,4.0565361976623535,2.031257390975952,4.203990936279297,3.796945810317993,2.5387518405914307,2.228314161300659,6.734333515167236,1.1486682891845703,8.043477058410645,3.725189162651077e-05,2.2285890579223633,2.538344621658325,4.203990936279297,4.062543869018555,2.5069644451141357,1.457465648651123,4.0151238441467285,1.2719603776931763,4.597291469573975,2.9744973182678223,2.9215850830078125,2.8212106227874756,2.0190515518188477,1.2524036169052124,4.703721523284912,0.8891662359237671,2.196223497390747,6.5110392570495605,1.6336525678634644,3.85377836227417,3.4408180713653564,5.574494361877441
Lauraflanders-BillFletcherIranCommentaryOnGRITtv642,0.07037054002285004,3.7081596851348877,2.852592945098877,8.356792449951172,0.13839301466941833,0.1364283561706543,1.3019553422927856,0.09918073564767838,0.3032678961753845,3.751340866088867,0.04877593740820885,0.14388900995254517,1.1662667989730835,1.7102888822555542,0.35518357157707214,0.09522958844900131,4.229396820068359,5.074209690093994,2.0413260459899902,2.439762592315674,0.24150653183460236,0.07334289699792862,3.2507286071777344,0.22292929887771606,0.10645698010921478,2.229128837585449,5.074209690093994,0.058874089270830154,2.0133228302001953,10.144554138183594,2.359604835510254,0.03824153169989586,3.3561437129974365,6.321097373962402,0.1648152768611908,3.8893439769744873,12.198548316955566,0.04751361161470413,1.9955767393112183,3.356593370437622,0.35211366415023804,0.2599295973777771,0.07054798305034637,4.763151168823242,3.008397340774536,6.480432510375977,0.005959940142929554,0.20061732828617096,5.108016014099121,0.6626636981964111,0.07232628762722015,0.040817197412252426,5.043429374694824,1.589699625968933
Lauraflanders-CommentaryAlexCarlin716,0.5023403763771057,3.662992477416992,1.660061001777649,4.1915764808654785,0.8194043636322021,0.0017671616515144706,6.164346218109131,3.5199990272521973,5.593035697937012,0.8912215232849121,3.8785126209259033,5.271949768066406,0.007348346058279276,0.3410743176937103,3.3721444606781006,3.6685664653778076,1.8656381368637085,6.826469421386719,0.006650424096733332,2.3500285148620605,0.023926768451929092,0.03099382109940052,0.0061074597761034966,2.7697622776031494,2.3288915157318115,6.411610126495361,2.3436033725738525,3.9584929943084717,6.7151947021484375,0.006326363421976566,1.3408609628677368,0.5754486322402954,5.5931925773620605,0.4339674115180969,0.5282514691352844,0.6803503632545471,0.012073148973286152,1.745789647102356,2.088303327560425,0.43209537863731384,4.4385905265808105,0.010219174437224865,3.3701374530792236,0.8110509514808655,0.2489340454339981,1.1220124959945679,2.158689022064209,1.1517250537872314,0.02497907727956772,4.742138862609863,1.0032774209976196,0.4862445890903473,0.007459370885044336,5.3085103034973145
Lauraflanders-DavidSirotaAFunnyThingHappenedOnTheWayToDenver739,0.11855943500995636,0.109102763235569,3.083543062210083,3.9701507091522217,1.9586191177368164,1.3900901079177856,0.06800872832536697,0.08396753668785095,0.05151944234967232,0.5648837685585022,0.7303028106689453,0.1734437346458435,0.04864436015486717,0.6540034413337708,1.5798214673995972,3.820650339126587,1.3406033515930176,2.5789687633514404,0.9747776985168457,2.9839587211608887,0.1860511749982834,0.057314690202474594,0.23419775068759918,1.8540703058242798,1.6400407552719116,0.09631582349538803,0.011947622522711754,4.1180853843688965,0.29606807231903076,3.312108039855957,1.6919071674346924,1.9532661437988281,0.07286625355482101,0.8473612070083618,0.11921071261167526,0.1276630312204361,2.947018623352051,0.09909482300281525,1.5365697145462036,0.06514588743448257,3.3178083896636963,3.2629120349884033,2.399381399154663,2.0960588455200195,1.1255860328674316,0.6322308778762817,0.06954742968082428,2.4626998901367188,0.2289889007806778,3.334010362625122,2.2476909160614014,2.714320182800293,0.09073483943939209,2.8730978965759277
Lauraflanders-DavidSirotaCountryFirst158,0.15623998641967773,2.295060157775879,3.2028732299804688,1.311030626296997,5.052618026733398,0.22514291107654572,0.04522968828678131,1.481057047843933,0.10572320222854614,0.13206666707992554,0.20185081660747528,1.576852560043335,0.13422732055187225,0.1797826737165451,2.6894314289093018,2.686614751815796,0.8309383988380432,1.769913673400879,2.615211009979248,2.4919469356536865,0.10077637434005737,1.0483345985412598,1.340041160583496,1.2128896713256836,2.76709246635437,0.3159445822238922,2.1587131023406982,0.7546667456626892,2.9358301162719727,3.032315492630005,0.24617019295692444,0.32642489671707153,2.8665614128112793,3.057114601135254,0.6596997380256653,0.9759973287582397,0.516851544380188,1.5961443185806274,1.0642142295837402,2.417924165725708,3.164285182952881,0.41341421008110046,4.479124069213867,2.4698641300201416,2.1170878410339355,0.07942062616348267,2.1544137001037598,3.8925514221191406,3.310589075088501,2.0399668216705322,0.1282283067703247,2.5413832664489746,2.700266122817993,1.4857091903686523
Lauraflanders-DavidSirotaMakingGoliathWalk993,3.031191825866699,0.11255627870559692,3.102336883544922,2.3255908489227295,3.823235511779785,0.5835368037223816,0.29185399413108826,2.3815383911132812,2.238560438156128,1.8566498756408691,1.2040103673934937,0.8323869109153748,1.1918559074401855,1.3786288499832153,3.272747755050659,2.3198752403259277,0.33359459042549133,0.2913719415664673,3.885098934173584,0.9814192056655884,0.08675940334796906,2.5146965980529785,1.7529773712158203,2.3352468013763428,0.14167073369026184,0.30228957533836365,1.6349433660507202,0.0860275998711586,0.8613314032554626,2.3893890380859375,0.8136067390441895,3.005977153778076,3.33005428314209,2.2793054580688477,0.05889587849378586,1.1324808597564697,0.4228903651237488,3.0793890953063965,0.19872987270355225,0.08281458914279938,1.8678139448165894,3.3738622665405273,2.6911826133728027,0.9456853866577148,3.8991189002990723,0.36550942063331604,3.8916001319885254,0.0650995671749115,0.9095406532287598,1.7529773712158203,0.454761266708374,3.0184617042541504,0.9418148994445801,1.2333074808120728
Lauraflanders-FWordJuly72008594,1.2127472162246704,0.29966220259666443,5.5268025398254395,2.4351279735565186,0.8462101817131042,0.53336101770401,1.7237260341644287,2.8280751705169678,0.031573571264743805,1.5508036613464355,6.192381381988525,3.8769679069519043,0.18278206884860992,5.655320644378662,2.359093427658081,3.074054718017578,0.88005530834198,3.7371461391448975,3.6378982067108154,6.163247585296631,0.485865980386734,0.32996025681495667,4.536997318267822,3.4837167263031006,3.474919557571411,2.643073081970215,3.2244927883148193,1.2376292943954468,0.31060948967933655,0.21910794079303741,3.3428361415863037,4.319610118865967,2.2447268962860107,4.368600845336914,1.1997246742248535,1.776748538017273,3.181936264038086,0.9953143000602722,2.7227487564086914,4.429197311401367,2.4732773303985596,0.06033020466566086,2.9072105884552,2.246596574783325,4.192590236663818,3.8880374431610107,2.183515787124634,0.7050458788871765,3.5308353900909424,1.7237566709518433,2.990163564682007,5.814911842346191,0.2470545619726181,1.247418999671936
Lauraflanders-GRITtvCommentaryBillFletcherOnBaseball408,1.0377506017684937,0.06157536804676056,3.8384690284729004,3.0371646881103516,3.142779588699341,3.807807683944702,6.52237606048584,0.17896324396133423,3.3232004642486572,3.9268977642059326,3.160568952560425,1.0821698904037476,4.533533573150635,4.837869167327881,0.054664984345436096,1.0433123111724854,6.182410717010498,1.6121649742126465,0.06597757339477539,0.08047860860824585,3.5509183406829834,3.443315029144287,0.4121988117694855,0.08050470054149628,0.5893544554710388,0.5391802191734314,0.9783948659896851,0.035799555480480194,2.435228109359741,2.4019203186035156,0.07907236367464066,0.29424363374710083,3.3794896602630615,4.745912075042725,0.11465609818696976,1.6487311124801636,4.042856693267822,1.189329743385315,0.089235819876194,3.1651971340179443,1.5865721702575684,0.09098470956087112,0.06437651067972183,5.304102897644043,0.08205877989530563,0.05848998203873634,2.263594627380371,3.636716365814209,3.9591422080993652,0.09098470956087112,2.8539466857910156,6.273735523223877,0.07074824720621109,4.28902006149292
Lauraflanders-GRITtvCommentaryBrianJones977,3.481433629989624,4.534710884094238,1.5283626317977905,0.7893669009208679,0.014320055022835732,3.8440823554992676,2.780895471572876,0.07195387035608292,1.9838080406188965,1.949165940284729,5.224934101104736,6.379355430603027,1.9421004056930542,0.9102194309234619,0.41321828961372375,3.4455857276916504,0.16865679621696472,3.8791146278381348,0.30607983469963074,2.4198553562164307,0.8407232761383057,0.023939458653330803,0.024177106097340584,0.3463447391986847,0.029006224125623703,0.025345128029584885,1.6105096340179443,1.8966984748840332,0.1306128054857254,2.713681697845459,3.5262885093688965,2.9104764461517334,0.013959096744656563,2.610088586807251,1.260277271270752,2.3839917182922363,5.3035664558410645,0.009721524082124233,0.4164391756057739,0.4890901446342468,1.9899674654006958,0.18582040071487427,0.8999748826026917,0.3245331943035126,1.8273786306381226,0.01186886616051197,2.1454176902770996,4.693941593170166,1.0375065803527832,0.057877566665410995,3.8725357055664062,2.9951438903808594,0.5025313496589661,4.4503254890441895
Lauraflanders-GRITtvCommentaryDavidSirotaOnJuly142008673,2.6056385040283203,2.2969353199005127,5.3375043869018555,2.779526948928833,0.4939020574092865,3.7477550506591797,0.014934789389371872,0.16448022425174713,0.7067434787750244,1.9776549339294434,3.6229097843170166,1.2040106058120728,3.114069700241089,2.735468626022339,1.5334608554840088,0.9344704747200012,1.0951669216156006,1.097543716430664,3.028932809829712,2.3200600147247314,4.02204704284668,4.302266597747803,1.5311741828918457,8.3600435256958,2.1557977199554443,2.7246124744415283,2.7274465560913086,2.037790298461914,1.5081367492675781,2.081911087036133,2.2969353199005127,0.7154062986373901,1.8811637163162231,2.190190553665161,0.3226887285709381,3.562333822250366,0.3300075829029083,2.1565804481506348,0.1108975037932396,0.011720583774149418,3.970963716506958,0.9504529237747192,0.010364298708736897,0.5370715260505676,2.164107084274292,3.74537992477417,0.031034566462039948,0.012654988095164299,0.32291021943092346,1.2227497100830078,1.2358266115188599,4.571076393127441,1.7420841455459595,0.3607000708580017
Lauraflanders-GRITtvCommentaryDavidSirotaOnObamaAndCentrism866,2.5588762760162354,0.06667884439229965,0.19956643879413605,0.04877232760190964,3.204033374786377,0.05113604664802551,0.04178651049733162,0.14652051031589508,2.564742088317871,1.605599284172058,1.2537336349487305,0.15185578167438507,0.9545798301696777,0.04669225215911865,1.3380061388015747,1.7614473104476929,0.7851360440254211,2.07952618598938,2.461132287979126,0.8204683661460876,0.3991566598415375,0.2193220555782318,0.40354201197624207,0.04174312949180603,3.5872480869293213,0.3260836601257324,0.050277333706617355,3.5052266120910645,0.9596028923988342,0.059604935348033905,3.436110019683838,2.0144076347351074,1.2089481353759766,0.37212106585502625,0.044923122972249985,1.1957192420959473,4.3289313316345215,1.2824503183364868,1.5525178909301758,0.4652808904647827,0.11392739415168762,0.9451265335083008,2.811946153640747,1.9474846124649048,2.6361119747161865,0.7367379665374756,1.7037558555603027,0.6063891053199768,0.045471612364053726,3.956871271133423,1.1436309814453125,0.7644595503807068,0.060203589498996735,0.044484514743089676
Lauraflanders-GRITtvCommentaryDedrickMuhammad775,5.128386497497559,0.10186441242694855,0.8896498680114746,0.08640189468860626,1.2996805906295776,3.3316473960876465,2.2247207164764404,3.8168892860412598,0.3750346899032593,2.483759880065918,1.7350465059280396,0.45862624049186707,1.3644905090332031,0.08509787917137146,2.8882975578308105,0.46180370450019836,3.0903501510620117,0.013648801483213902,0.008614560589194298,1.3754832744598389,1.754825234413147,0.04840393364429474,0.015029091387987137,0.1463499218225479,1.0882121324539185,0.013865544460713863,0.2962963283061981,0.01822284609079361,0.5946791172027588,0.3062622547149658,1.8315849304199219,0.03250005841255188,2.8958823680877686,2.181764841079712,3.0022659301757812,3.2803101539611816,0.9551882743835449,2.8637850284576416,1.0779868364334106,0.5781422853469849,2.672929286956787,1.920588493347168,0.3211352527141571,1.5301480293273926,1.6923843622207642,2.046682596206665,3.5586373805999756,0.35554221272468567,4.436275959014893,3.621839761734009,2.6425089836120605,1.9238699674606323,1.6898584365844727,2.643049716949463
Lauraflanders-GRITtvCommentaryDoIHearABidForPatientDebt945,3.754965305328369,4.079720973968506,0.22945468127727509,1.7141317129135132,0.0658944845199585,0.5279725790023804,0.129225492477417,0.3280267119407654,4.173938751220703,1.9507935047149658,0.07261586934328079,0.3245656490325928,4.4377336502075195,2.608839511871338,0.2280864119529724,0.17402662336826324,4.617646217346191,1.3689634799957275,2.7851407527923584,0.6741117835044861,0.4791707396507263,4.145884990692139,1.6271253824234009,2.4162023067474365,0.5349526405334473,3.536801815032959,1.0335057973861694,0.20459900796413422,2.4480955600738525,4.967796325683594,0.9382851719856262,0.5828172564506531,0.7125095725059509,6.685593605041504,0.021456586197018623,1.638736605644226,0.6577227115631104,4.403380393981934,2.5715560913085938,0.34489062428474426,0.1394718438386917,4.2924675941467285,0.026847021654248238,0.1439889818429947,2.1161255836486816,4.4377336502075195,0.5259596109390259,0.17402662336826324,0.4638277292251587,4.9112868309021,4.7542500495910645,0.14883477985858917,0.35623234510421753,0.018355228006839752
Lauraflanders-GRITtvCommentaryHeidiBoghosian632,1.9171726703643799,0.484817236661911,0.2047291100025177,0.5369661450386047,0.06156725808978081,1.2638963460922241,0.017481334507465363,1.7136354446411133,1.299980878829956,3.145981550216675,2.960280656814575,0.5063426494598389,0.8244476914405823,0.03154206648468971,0.09142723679542542,0.09846331924200058,1.3140511512756348,1.8161259889602661,0.6711165904998779,1.4946255683898926,0.13938961923122406,0.020369915291666985,2.9607911109924316,0.3105548322200775,1.2790663242340088,0.5325096845626831,3.335623264312744,0.037599608302116394,0.8397963643074036,1.2331676483154297,0.7939633131027222,0.277703195810318,0.014742741361260414,0.339121550321579,4.20328950881958,0.33155474066734314,2.7327346801757812,0.397522896528244,4.083194732666016,0.014432551339268684,5.774333477020264,0.01352623850107193,0.014432551339268684,0.0917244702577591,4.43569803237915,0.16518431901931763,2.5996203422546387,0.1485106647014618,2.722245693206787,0.7164736390113831,5.855470180511475,2.2049355506896973,0.010915450751781464,0.3167242109775543
Lauraflanders-GRITtvCommentaryJune232008546,0.3900994658470154,0.027817657217383385,1.6491891145706177,1.6751452684402466,4.833981037139893,0.2786630690097809,2.410332441329956,0.14955532550811768,1.3031989336013794,3.096036434173584,1.651341438293457,0.8047420382499695,0.18992047011852264,1.8689035177230835,2.310330629348755,0.18871371448040009,1.1699352264404297,0.4010026156902313,2.827216148376465,1.8470922708511353,1.7309801578521729,0.10985774546861649,0.443974107503891,2.8539130687713623,1.3446061611175537,0.1696896255016327,0.2523333430290222,1.3588879108428955,0.2784333825111389,1.6182372570037842,3.7019028663635254,5.864973068237305,0.20309297740459442,0.25473445653915405,1.1076898574829102,5.421552658081055,0.025080490857362747,1.7074073553085327,0.012520802207291126,1.6468394994735718,2.089998245239258,0.127499520778656,1.9880685806274414,2.430769205093384,0.763298511505127,0.029934275895357132,1.3114408254623413,2.704953670501709,2.4981155395507812,0.4976854920387268,1.2477545738220215,0.10664430260658264,0.2795697748661041,1.1303067207336426
Lauraflanders-GRITtvCommentaryLauraFlandersOnDelMartinsPassing980,2.1807520389556885,0.2665703296661377,1.1793419122695923,0.5860816240310669,2.985588312149048,1.794601321220398,1.745215892791748,1.8228367567062378,0.06691329926252365,5.198553085327148,1.8272069692611694,1.660618782043457,1.6153379678726196,1.9050285816192627,1.243177890777588,0.3916550576686859,0.11665667593479156,0.22513127326965332,0.43352022767066956,0.10462316125631332,1.596253514289856,2.4823834896087646,1.5743340253829956,0.7543792128562927,1.3686251640319824,3.382181167602539,0.7144439220428467,1.590350866317749,3.538801431655884,0.3238176703453064,2.72967791557312,2.7874836921691895,0.0854155421257019,3.7678756713867188,0.23399990797042847,5.654659748077393,2.4364283084869385,2.861041784286499,1.3099780082702637,0.9742391109466553,0.22570982575416565,0.3761003613471985,1.8394005298614502,0.5530024170875549,0.9814192056655884,2.974161386489868,0.15574128925800323,0.1720382273197174,2.924950361251831,1.7477020025253296,3.2041947841644287,1.9877618551254272,1.4745019674301147,2.424708604812622
